"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
41789,"org.acme.schooltimetabling.domain","Curriculum conflict","2","-2hard/0soft"
41789,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
42072,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
42072,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-980soft"
42072,"org.acme.schooltimetabling.domain","Room occupancy conflict","5","-5hard/0soft"
42072,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
42072,"org.acme.schooltimetabling.domain","Room stability violated","309","0hard/-309soft"
42072,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
42072,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1015soft"
42073,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
42073,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","Room stability violated","309","0hard/-309soft"
42073,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1015soft"
42073,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
42073,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
42073,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
42073,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44065,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44065,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1051soft"
44065,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
44065,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44065,"org.acme.schooltimetabling.domain","Room stability violated","302","0hard/-302soft"
44065,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
44065,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44098,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44098,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1002soft"
44098,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
44098,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44098,"org.acme.schooltimetabling.domain","Room stability violated","306","0hard/-306soft"
44098,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
44098,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44099,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44099,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1002soft"
44099,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
44099,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44099,"org.acme.schooltimetabling.domain","Room stability violated","304","0hard/-304soft"
44099,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
44099,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44107,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44107,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-962soft"
44107,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
44107,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44107,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
44107,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
44107,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44108,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44108,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-952soft"
44108,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
44108,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44108,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
44108,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
44108,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-774soft"
44395,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
44395,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","Room stability violated","288","0hard/-288soft"
44395,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","Room capacity exceeded","30","0hard/-774soft"
44395,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
44395,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
44395,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
44395,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44397,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44397,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-799soft"
44397,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
44397,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44397,"org.acme.schooltimetabling.domain","Room stability violated","282","0hard/-282soft"
44397,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
44397,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44730,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44730,"org.acme.schooltimetabling.domain","Room capacity exceeded","26","0hard/-874soft"
44730,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
44730,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44730,"org.acme.schooltimetabling.domain","Room stability violated","302","0hard/-302soft"
44730,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
44730,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
44732,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
44732,"org.acme.schooltimetabling.domain","Room capacity exceeded","26","0hard/-874soft"
44732,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
44732,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
44732,"org.acme.schooltimetabling.domain","Room stability violated","301","0hard/-301soft"
44732,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
44732,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-827soft"
45931,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
45931,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","Room stability violated","296","0hard/-296soft"
45931,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-816soft"
45931,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
45931,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","Room stability violated","296","0hard/-296soft"
45931,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
45931,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
45932,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
45932,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-816soft"
45932,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
45932,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
45932,"org.acme.schooltimetabling.domain","Room stability violated","295","0hard/-295soft"
45932,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
45932,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47009,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47009,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-890soft"
47009,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47009,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47009,"org.acme.schooltimetabling.domain","Room stability violated","279","0hard/-279soft"
47009,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47009,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47585,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47585,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-702soft"
47585,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47585,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47585,"org.acme.schooltimetabling.domain","Room stability violated","289","0hard/-289soft"
47585,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47585,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47587,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47587,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-702soft"
47587,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47587,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47587,"org.acme.schooltimetabling.domain","Room stability violated","288","0hard/-288soft"
47587,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47587,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-702soft"
47588,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Room stability violated","286","0hard/-286soft"
47588,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-692soft"
47588,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","Room stability violated","289","0hard/-289soft"
47588,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47588,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-692soft"
47589,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Room stability violated","287","0hard/-287soft"
47589,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-692soft"
47589,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
47589,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47589,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47593,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47593,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-671soft"
47593,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47593,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47593,"org.acme.schooltimetabling.domain","Room stability violated","285","0hard/-285soft"
47593,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47593,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47718,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47718,"org.acme.schooltimetabling.domain","Room capacity exceeded","28","0hard/-598soft"
47718,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47718,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47718,"org.acme.schooltimetabling.domain","Room stability violated","280","0hard/-280soft"
47718,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47718,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Room capacity exceeded","28","0hard/-598soft"
47721,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Room stability violated","275","0hard/-275soft"
47721,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Room capacity exceeded","28","0hard/-598soft"
47721,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Room stability violated","273","0hard/-273soft"
47721,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Room capacity exceeded","28","0hard/-598soft"
47721,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","Room stability violated","272","0hard/-272soft"
47721,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47721,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-556soft"
47974,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Room stability violated","298","0hard/-298soft"
47974,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Room capacity exceeded","25","0hard/-556soft"
47974,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","Room stability violated","297","0hard/-297soft"
47974,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
47974,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48328,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48328,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-580soft"
48328,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48328,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48328,"org.acme.schooltimetabling.domain","Room stability violated","261","0hard/-261soft"
48328,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48328,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48329,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48329,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-580soft"
48329,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48329,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48329,"org.acme.schooltimetabling.domain","Room stability violated","260","0hard/-260soft"
48329,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48329,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
48352,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
48352,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-558soft"
48352,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
48352,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
48352,"org.acme.schooltimetabling.domain","Room stability violated","280","0hard/-280soft"
48352,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
48352,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
